2017-04-21T18:44:29.012Z,  2.20922E+01,  6.87165E+01
2017-04-21T18:44:31.100Z,  2.21069E+01,  6.86835E+01
2017-04-21T18:44:33.188Z,  2.21216E+01,  6.86500E+01
2017-04-21T18:44:35.276Z,  2.21362E+01,  6.86161E+01
2017-04-21T18:44:37.364Z,  2.21508E+01,  6.85817E+01
2017-04-21T18:44:39.088Z,  2.21654E+01,  6.85468E+01
2017-04-21T18:44:41.176Z,  2.21799E+01,  6.85114E+01
2017-04-21T18:44:43.264Z,  2.21943E+01,  6.84755E+01
2017-04-21T18:44:45.352Z,  2.22087E+01,  6.84391E+01
2017-04-21T18:44:47.440Z,  2.22300E+01,  6.83836E+01
2017-04-21T18:44:49.528Z,  2.22374E+01,  6.83649E+01
2017-04-21T18:44:51.616Z,  2.22585E+01,  6.83080E+01
2017-04-21T18:44:53.704Z,  2.22727E+01,  6.82694E+01
2017-04-21T18:44:55.792Z,  2.22868E+01,  6.82301E+01
2017-04-21T18:44:57.880Z,  2.23009E+01,  6.81901E+01
2017-04-21T18:44:59.968Z,  2.23149E+01,  6.81486E+01
2017-04-21T18:45:02.056Z,  2.23292E+01,  6.81064E+01
2017-04-21T18:45:04.144Z,  2.23432E+01,  6.80659E+01
2017-04-21T18:45:06.232Z,  2.23571E+01,  6.80250E+01
2017-04-21T18:45:08.320Z,  2.23709E+01,  6.79836E+01
2017-04-21T18:45:10.408Z,  2.23847E+01,  6.79417E+01
2017-04-21T18:45:12.654Z,  2.24050E+01,  6.78780E+01
2017-04-21T18:45:14.742Z,  2.24187E+01,  6.78350E+01
2017-04-21T18:45:16.830Z,  2.24323E+01,  6.77913E+01
2017-04-21T18:45:18.918Z,  2.24459E+01,  6.77467E+01
2017-04-21T18:45:21.006Z,  2.24598E+01,  6.76984E+01
2017-04-21T18:45:23.094Z,  2.24732E+01,  6.76540E+01
2017-04-21T18:45:25.182Z,  2.24867E+01,  6.76093E+01
2017-04-21T18:45:27.270Z,  2.25001E+01,  6.75642E+01
2017-04-21T18:45:29.358Z,  2.25134E+01,  6.75186E+01
2017-04-21T18:45:31.446Z,  2.25267E+01,  6.74725E+01
